|    night | shot | exp |        RA |        DEC |         PA |       EXPTIME |                                                               file |
| 20180618 |   13 |   1 | 13.464748 |  20.451839 | 245.223817 | 1807.84978842 | /20180618/virus/virus0000013/exp01/virus/multi_302_035_041_RU.fits |
| 20180618 |    1 |   1 | -999999.9 |  -999999.9 |   0.009201 |  14.899250944 | /20180618/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180618 |   11 |   1 |  12.10751 |  28.177358 | 255.755635 | 607.499762432 | /20180618/virus/virus0000011/exp01/virus/multi_302_035_041_RU.fits |
| 20180618 |   17 |   2 |    15.258 |    51.3479 | 290.877607 | 367.549620992 | /20180618/virus/virus0000017/exp02/virus/multi_302_035_041_RU.fits |
| 20180618 |   17 |   3 |    15.258 |    51.3479 | 290.877607 | 366.901742848 | /20180618/virus/virus0000017/exp03/virus/multi_302_035_041_RU.fits |
| 20180618 |   17 |   1 |    15.258 |    51.3479 |   290.8775 | 368.349580288 | /20180618/virus/virus0000017/exp01/virus/multi_302_035_041_RU.fits |
| 20180618 |   18 |   2 |   15.6633 |    51.3479 |   290.8775 | 368.049438208 | /20180618/virus/virus0000018/exp02/virus/multi_302_035_041_RU.fits |
| 20180618 |   18 |   3 |   15.6633 |    51.3479 |   290.8775 | 367.801414912 | /20180618/virus/virus0000018/exp03/virus/multi_302_035_041_RU.fits |
| 20180618 |   18 |   1 |   15.6633 |    51.3479 |   290.8775 | 367.699275008 | /20180618/virus/virus0000018/exp01/virus/multi_302_035_041_RU.fits |
| 20180618 |   12 |   1 |  12.10751 |  28.177358 | 255.755635 |  607.59914496 | /20180618/virus/virus0000012/exp01/virus/multi_302_035_041_RU.fits |
| 20180619 |   19 |   1 | 23.083072 |  12.297349 |  126.70259 | 1807.29875482 | /20180619/virus/virus0000019/exp01/virus/multi_302_035_041_RU.fits |
| 20180619 |    9 |   1 | 19.823013 |  45.976884 |  78.458614 |  1188.3001065 | /20180619/virus/virus0000009/exp01/virus/multi_302_035_041_RU.fits |
| 20180619 |    7 |   1 | 18.952974 |   41.83653 |  85.064564 | 2072.15048448 | /20180619/virus/virus0000007/exp01/virus/multi_302_035_041_RU.fits |
| 20180619 |   13 |   1 |     15.69 |    51.5679 | 291.766683 | 263.399201792 | /20180619/virus/virus0000013/exp01/virus/multi_302_035_041_RU.fits |
| 20180619 |    1 |   1 | -999999.9 |  -999999.9 |   0.009618 |   13.99815552 | /20180619/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180619 |    8 |   1 | 19.371599 |  45.256375 |  79.672307 | 1207.85034419 | /20180619/virus/virus0000008/exp01/virus/multi_302_035_041_RU.fits |
| 20180619 |   11 |   2 |   15.1727 |    51.5679 | 291.766683 |  367.69942912 | /20180619/virus/virus0000011/exp02/virus/multi_302_035_041_RU.fits |
| 20180619 |   11 |   3 |   15.1727 |    51.5679 | 291.766683 |  368.09918976 | /20180619/virus/virus0000011/exp03/virus/multi_302_035_041_RU.fits |
| 20180619 |   11 |   1 |   15.1727 |    51.5679 | 291.766793 | 367.598434304 | /20180619/virus/virus0000011/exp01/virus/multi_302_035_041_RU.fits |
| 20180619 |   10 |   2 | 14.501541 |  33.108507 | 262.424259 |  68.301238528 | /20180619/virus/virus0000010/exp02/virus/multi_302_035_041_RU.fits |
| 20180619 |   10 |   3 | 14.501541 |  33.108507 | 262.424259 |  67.549412608 | /20180619/virus/virus0000010/exp03/virus/multi_302_035_041_RU.fits |
| 20180619 |   10 |   1 | 14.501541 |  33.108507 | 262.424259 |  66.748879616 | /20180619/virus/virus0000010/exp01/virus/multi_302_035_041_RU.fits |
| 20180619 |   12 |   2 |   15.5833 |    51.5679 | 291.766683 | 366.999223808 | /20180619/virus/virus0000012/exp02/virus/multi_302_035_041_RU.fits |
| 20180619 |   12 |   3 |   15.5833 |    51.5679 | 291.766683 | 366.797064192 | /20180619/virus/virus0000012/exp03/virus/multi_302_035_041_RU.fits |
| 20180619 |   12 |   1 |   15.5833 |    51.5679 | 291.766683 |  368.10020864 | /20180619/virus/virus0000012/exp01/virus/multi_302_035_041_RU.fits |
| 20180620 |    7 |   1 | 19.172074 |  42.931323 |  83.380477 | 1187.34826752 | /20180620/virus/virus0000007/exp01/virus/multi_302_035_041_RU.fits |
| 20180620 |    1 |   1 | -999999.9 |  -999999.9 |   0.008368 |  14.051321344 | /20180620/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180620 |    8 |   1 | 19.468761 |  49.601891 |   72.05014 | 1168.49830707 | /20180620/virus/virus0000008/exp01/virus/multi_302_035_041_RU.fits |
| 20180621 |    9 |   1 | 19.867716 |  46.250263 |  77.998994 | 1207.20133862 | /20180621/virus/virus0000009/exp01/virus/multi_302_035_041_RU.fits |
| 20180621 |    7 |   1 | 18.952974 |   41.83653 |   85.06465 | 1117.99845171 | /20180621/virus/virus0000007/exp01/virus/multi_302_035_041_RU.fits |
| 20180621 |   15 |   1 | 18.753103 |  43.650241 | 277.758963 | 1107.59822182 | /20180621/virus/virus0000015/exp01/virus/multi_302_035_041_RU.fits |
| 20180621 |    1 |   1 | -999999.9 |  -999999.9 |   0.010034 |  14.148519168 | /20180621/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180621 |    8 |   1 | 18.880349 |  47.695756 |  75.547197 | 1157.69830963 | /20180621/virus/virus0000008/exp01/virus/multi_302_035_041_RU.fits |
| 20180622 |    9 |   1 | 15.639028 |  48.940689 | 286.583876 | 1806.99850573 | /20180622/virus/virus0000009/exp01/virus/multi_302_035_041_RU.fits |
| 20180622 |    7 |   1 | 19.555655 |  38.095621 |  90.526984 | 549.748205312 | /20180622/virus/virus0000007/exp01/virus/multi_302_035_041_RU.fits |
| 20180622 |    1 |   1 | -999999.9 |  -999999.9 |   0.010451 |  14.248620544 | /20180622/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180622 |    8 |   1 | 19.555655 |  38.095621 |  90.526984 | 1006.94927206 | /20180622/virus/virus0000008/exp01/virus/multi_302_035_041_RU.fits |
| 20180622 |   11 |   1 |  16.26357 |  22.265171 | 247.818551 |  306.99927168 | /20180622/virus/virus0000011/exp01/virus/multi_302_035_041_RU.fits |
| 20180622 |   10 |   1 |  16.26357 |  22.265171 | 247.818551 | 306.999209728 | /20180622/virus/virus0000010/exp01/virus/multi_302_035_041_RU.fits |
| 20180622 |   12 |   1 |  16.26357 |  22.265171 | 247.818551 | 507.399276544 | /20180622/virus/virus0000012/exp01/virus/multi_302_035_041_RU.fits |
| 20180623 |    9 |   1 | 14.093514 |  52.733361 | 294.038731 | 1807.85124301 | /20180623/virus/virus0000009/exp01/virus/multi_302_035_041_RU.fits |
| 20180623 |    7 |   1 | 18.693965 |  43.075368 |   83.17631 | 416.899278848 | /20180623/virus/virus0000007/exp01/virus/multi_302_035_041_RU.fits |
| 20180623 |   13 |   1 | 15.939523 |  51.046852 | 290.608634 | 1807.14833459 | /20180623/virus/virus0000013/exp01/virus/multi_302_035_041_RU.fits |
| 20180623 |    1 |   1 | -999999.9 |  -999999.9 |   0.012119 |  14.848429056 | /20180623/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180623 |    8 |   1 | 18.744773 |  43.301447 |  82.821829 | 708.297925632 | /20180623/virus/virus0000008/exp01/virus/multi_302_035_041_RU.fits |
| 20180623 |   11 |   1 | 19.823995 |  48.219727 |  74.574006 | 527.199500544 | /20180623/virus/virus0000011/exp01/virus/multi_302_035_041_RU.fits |
| 20180623 |   10 |   1 | 14.332451 |  56.368116 | 302.707257 | 1807.40161715 | /20180623/virus/virus0000010/exp01/virus/multi_302_035_041_RU.fits |
| 20180623 |   12 |   1 | 15.584649 |  51.792122 | 292.113962 | 1807.19900518 | /20180623/virus/virus0000012/exp01/virus/multi_302_035_041_RU.fits |
| 20180624 |    5 |   1 | -999999.9 |  -999999.9 |   0.010659 |   34.24818176 | /20180624/virus/virus0000005/exp01/virus/multi_302_035_041_RU.fits |
| 20180624 |    3 |   1 | -999999.9 |  -999999.9 |   0.010659 |  21.200969728 | /20180624/virus/virus0000003/exp01/virus/multi_302_035_041_RU.fits |
| 20180624 |    4 |   1 | -999999.9 |  -999999.9 |   0.010659 |  26.299218176 | /20180624/virus/virus0000004/exp01/virus/multi_302_035_041_RU.fits |
| 20180624 |    7 |   1 | 14.332451 |  56.368116 | 302.706357 | 2377.49933158 | /20180624/virus/virus0000007/exp01/virus/multi_302_035_041_RU.fits |
| 20180624 |    1 |   1 | -999999.9 |  -999999.9 |   0.010659 |  15.301435648 | /20180624/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180624 |    8 |   1 | 18.918811 |  47.512354 | 284.182717 |  852.59829504 | /20180624/virus/virus0000008/exp01/virus/multi_302_035_041_RU.fits |
| 20180624 |    2 |   1 | -999999.9 |  -999999.9 |   0.010659 |   17.09909248 | /20180624/virus/virus0000002/exp01/virus/multi_302_035_041_RU.fits |
| 20180624 |    6 |   1 | -999999.9 |  -999999.9 |   0.010659 |  52.299087104 | /20180624/virus/virus0000006/exp01/virus/multi_302_035_041_RU.fits |
| 20180625 |    9 |   1 |  19.54835 |  41.012035 |  86.282684 | 457.350363648 | /20180625/virus/virus0000009/exp01/virus/multi_302_035_041_RU.fits |
| 20180625 |    8 |   1 | 18.828383 |  48.283689 |  74.501698 | 1362.59902131 | /20180625/virus/virus0000008/exp01/virus/multi_302_035_041_RU.fits |
| 20180625 |    2 |   1 | -999999.9 |  -999999.9 |   0.010659 |  14.448383744 | /20180625/virus/virus0000002/exp01/virus/multi_302_035_041_RU.fits |
| 20180625 |   11 |   1 | 15.376978 |  55.610964 | 300.790742 | 1807.39994854 | /20180625/virus/virus0000011/exp01/virus/multi_302_035_041_RU.fits |
| 20180625 |   10 |   1 | 19.697904 |  42.681329 |  83.746957 | 1207.85005517 | /20180625/virus/virus0000010/exp01/virus/multi_302_035_041_RU.fits |
| 20180625 |   17 |   1 |  19.25358 |  51.156217 | 291.003248 | 1186.99931034 | /20180625/virus/virus0000017/exp01/virus/multi_302_035_041_RU.fits |
| 20180625 |   12 |   1 | 17.267934 |  33.441716 | 262.958629 | 1807.34930176 | /20180625/virus/virus0000012/exp01/virus/multi_302_035_041_RU.fits |
| 20180626 |    5 |   1 | -999999.9 |  -999999.9 |   0.010451 |  14.800812544 | /20180626/virus/virus0000005/exp01/virus/multi_302_035_041_RU.fits |
| 20180626 |   15 |   1 |  19.06763 |  44.657737 | 279.378842 | 807.850208768 | /20180626/virus/virus0000015/exp01/virus/multi_302_035_041_RU.fits |
| 20180626 |   14 |   1 | 19.007139 |  43.868558 | 278.113682 | 1197.40010982 | /20180626/virus/virus0000014/exp01/virus/multi_302_035_041_RU.fits |
| 20180626 |   13 |   1 |  16.26433 |  22.239422 | 247.783346 | 507.099172096 | /20180626/virus/virus0000013/exp01/virus/multi_302_035_041_RU.fits |
| 20180626 |   12 |   1 |  16.26433 |  22.239422 | 247.783346 | 707.298301184 | /20180626/virus/virus0000012/exp01/virus/multi_302_035_041_RU.fits |
| 20180627 |   15 |   1 | 23.610791 |   21.11763 | 113.591609 | 608.050536704 | /20180627/virus/virus0000015/exp01/virus/multi_302_035_041_RU.fits |
| 20180627 |   16 |   1 | 18.772102 |  48.268942 | 285.502924 | 1207.19983795 | /20180627/virus/virus0000016/exp01/virus/multi_302_035_041_RU.fits |
| 20180627 |   14 |   1 | 17.266401 |  33.547378 | 263.103631 | 1806.74843264 | /20180627/virus/virus0000014/exp01/virus/multi_302_035_041_RU.fits |
| 20180627 |   13 |   1 | 22.108859 |  26.465409 | 106.313979 | 1807.79827635 | /20180627/virus/virus0000013/exp01/virus/multi_302_035_041_RU.fits |
| 20180627 |    2 |   1 | -999999.9 |  -999999.9 |   0.008576 |  15.048347392 | /20180627/virus/virus0000002/exp01/virus/multi_302_035_041_RU.fits |
| 20180627 |   17 |   1 | 19.132829 |  45.174045 | 280.223039 | 1207.19838848 | /20180627/virus/virus0000017/exp01/virus/multi_302_035_041_RU.fits |
| 20180627 |   12 |   1 | 16.144819 |  46.105038 | 281.641588 | 1807.84899328 | /20180627/virus/virus0000012/exp01/virus/multi_302_035_041_RU.fits |
| 20180628 |    7 |   1 | 14.209115 |  52.256677 |   293.0294 | 8765.44710477 | /20180628/virus/virus0000007/exp01/virus/multi_302_035_041_RU.fits |
| 20180628 |    8 |   1 | 15.518399 |  49.366343 | 287.376023 | 1807.94939315 | /20180628/virus/virus0000008/exp01/virus/multi_302_035_041_RU.fits |
| 20180628 |    2 |   1 | -999999.9 |  -999999.9 |   0.010242 |  27.298224128 | /20180628/virus/virus0000002/exp01/virus/multi_302_035_041_RU.fits |
| 20180630 |    6 |   2 | 18.864827 |  48.823884 | 286.512045 |  887.49842176 | /20180630/virus/virus0000006/exp02/virus/multi_302_035_041_RU.fits |
| 20180630 |    6 |   1 | 18.864827 |  48.823884 | 286.512147 |  887.64912512 | /20180630/virus/virus0000006/exp01/virus/multi_302_035_041_RU.fits |
| 20180701 |    1 |   1 | -999999.9 |  -999999.9 |   0.009201 |  14.101055744 | /20180701/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180702 |   13 |   1 | 19.212449 |  46.675276 | 282.734562 | 1507.50015027 | /20180702/virus/virus0000013/exp01/virus/multi_302_035_041_RU.fits |
| 20180702 |    1 |   1 | -999999.9 |  -999999.9 |   0.010242 |  14.148778496 | /20180702/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180704 |   13 |   1 | 19.228365 |  51.083883 | 290.857208 | 307.948376064 | /20180704/virus/virus0000013/exp01/virus/multi_302_035_041_RU.fits |
| 20180704 |    1 |   1 | -999999.9 |  -999999.9 |    0.00941 |  14.099456256 | /20180704/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180704 |   12 |   1 | 18.864827 |  48.823884 | 286.514664 | 16265.2997279 | /20180704/virus/virus0000012/exp01/virus/multi_302_035_041_RU.fits |
| 20180705 |    5 |   2 | 13.408201 |   7.541515 | 224.658758 |   67.99778176 | /20180705/virus/virus0000005/exp02/virus/multi_302_035_041_RU.fits |
| 20180705 |    5 |   3 |    13.098 |    51.3479 | 291.334554 |  67.448188416 | /20180705/virus/virus0000005/exp03/virus/multi_302_035_041_RU.fits |
| 20180705 |    5 |   1 | 13.408201 |   7.541515 | 224.658758 |  67.550311936 | /20180705/virus/virus0000005/exp01/virus/multi_302_035_041_RU.fits |
| 20180705 |    9 |   2 |   14.6127 |    51.5679 | 291.319203 | 548.299399936 | /20180705/virus/virus0000009/exp02/virus/multi_302_035_041_RU.fits |
| 20180705 |    9 |   3 |   14.6127 |    51.5679 | 291.319203 | 546.848932096 | /20180705/virus/virus0000009/exp03/virus/multi_302_035_041_RU.fits |
| 20180705 |    9 |   1 |   14.6127 |    51.5679 | 291.319203 | 547.400223744 | /20180705/virus/virus0000009/exp01/virus/multi_302_035_041_RU.fits |
| 20180705 |    7 |   2 |   13.6313 |    51.3479 | 291.319095 | 367.449368064 | /20180705/virus/virus0000007/exp02/virus/multi_302_035_041_RU.fits |
| 20180705 |    7 |   3 |   13.6313 |    51.3479 | 291.319095 | 367.449230336 | /20180705/virus/virus0000007/exp03/virus/multi_302_035_041_RU.fits |
| 20180705 |    7 |   1 |   13.6313 |    51.3479 | 291.319095 | 367.349567488 | /20180705/virus/virus0000007/exp01/virus/multi_302_035_041_RU.fits |
| 20180705 |    1 |   1 | -999999.9 |  -999999.9 |   0.010451 |     22.549984 | /20180705/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180705 |    8 |   2 |   14.0367 |    51.1279 | 291.319095 | 487.399135488 | /20180705/virus/virus0000008/exp02/virus/multi_302_035_041_RU.fits |
| 20180705 |    8 |   3 |   14.0367 |    51.1279 | 291.319095 | 487.051573248 | /20180705/virus/virus0000008/exp03/virus/multi_302_035_041_RU.fits |
| 20180705 |    8 |   1 |   14.0367 |    51.1279 | 291.319095 | 486.849628416 | /20180705/virus/virus0000008/exp01/virus/multi_302_035_041_RU.fits |
| 20180705 |   11 |   2 |   15.5033 |    51.3479 | 291.319203 | 368.399261952 | /20180705/virus/virus0000011/exp02/virus/multi_302_035_041_RU.fits |
| 20180705 |   11 |   3 |   15.5033 |    51.3479 | 291.319095 |  367.59835392 | /20180705/virus/virus0000011/exp03/virus/multi_302_035_041_RU.fits |
| 20180705 |   11 |   1 |   15.5033 |    51.3479 | 291.319203 | 368.099262976 | /20180705/virus/virus0000011/exp01/virus/multi_302_035_041_RU.fits |
| 20180705 |   10 |   2 |   15.1193 |    51.5679 | 291.319203 | 367.799071232 | /20180705/virus/virus0000010/exp02/virus/multi_302_035_041_RU.fits |
| 20180705 |   10 |   3 |   15.1193 |    51.5679 | 291.319095 | 368.849359872 | /20180705/virus/virus0000010/exp03/virus/multi_302_035_041_RU.fits |
| 20180705 |   10 |   1 |   15.1193 |    51.5679 | 291.319203 | 367.299165184 | /20180705/virus/virus0000010/exp01/virus/multi_302_035_041_RU.fits |
| 20180705 |    6 |   2 |    13.098 |    51.3479 | 291.319095 | 548.349312768 | /20180705/virus/virus0000006/exp02/virus/multi_302_035_041_RU.fits |
| 20180705 |    6 |   3 |    13.098 |    51.3479 | 291.319095 | 547.347257088 | /20180705/virus/virus0000006/exp03/virus/multi_302_035_041_RU.fits |
| 20180705 |    6 |   1 |    13.098 |    51.3479 | 291.318986 | 548.299523328 | /20180705/virus/virus0000006/exp01/virus/multi_302_035_041_RU.fits |
| 20180707 |    7 |   2 |   13.6047 |    51.3479 | 291.144433 | 427.999479296 | /20180707/virus/virus0000007/exp02/virus/multi_302_035_041_RU.fits |
| 20180707 |    7 |   3 |   13.6047 |    51.3479 | 291.144433 | 428.750092544 | /20180707/virus/virus0000007/exp03/virus/multi_302_035_041_RU.fits |
| 20180707 |    7 |   1 |   13.6047 |    51.3479 | 291.144433 | 427.849480192 | /20180707/virus/virus0000007/exp01/virus/multi_302_035_041_RU.fits |
| 20180707 |    1 |   1 | -999999.9 |  -999999.9 |   0.010451 |  13.949323008 | /20180707/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180708 |    5 |   2 |   14.0313 |    51.3479 | 291.318662 | 367.300691456 | /20180708/virus/virus0000005/exp02/virus/multi_302_035_041_RU.fits |
| 20180708 |    5 |   3 |   14.0313 |    51.3479 | 291.318662 | 367.200063232 | /20180708/virus/virus0000005/exp03/virus/multi_302_035_041_RU.fits |
| 20180708 |    5 |   1 |   14.0313 |    51.3479 | 291.318662 | 366.800278784 | /20180708/virus/virus0000005/exp01/virus/multi_302_035_041_RU.fits |
| 20180708 |    3 |   2 |  12.94172 |   33.11278 | 262.405889 |  68.147558144 | /20180708/virus/virus0000003/exp02/virus/multi_302_035_041_RU.fits |
| 20180708 |    3 |   3 |  12.94172 |   33.11278 | 262.405889 |  68.350242304 | /20180708/virus/virus0000003/exp03/virus/multi_302_035_041_RU.fits |
| 20180708 |    3 |   1 |  12.94172 |   33.11278 | 262.405889 |  68.249281024 | /20180708/virus/virus0000003/exp01/virus/multi_302_035_041_RU.fits |
| 20180708 |    4 |   2 |   13.6047 |    51.3479 | 291.318662 | 367.300242688 | /20180708/virus/virus0000004/exp02/virus/multi_302_035_041_RU.fits |
| 20180708 |    4 |   3 |   13.6047 |    51.3479 | 291.318662 | 367.948953344 | /20180708/virus/virus0000004/exp03/virus/multi_302_035_041_RU.fits |
| 20180708 |    4 |   1 |   13.6047 |    51.3479 | 291.318662 | 367.149204224 | /20180708/virus/virus0000004/exp01/virus/multi_302_035_041_RU.fits |
| 20180708 |    7 |   2 |   14.8313 |    51.3479 |  291.31877 |  367.79934592 | /20180708/virus/virus0000007/exp02/virus/multi_302_035_041_RU.fits |
| 20180708 |    7 |   3 |   14.8313 |    51.3479 |  291.31877 | 368.299140864 | /20180708/virus/virus0000007/exp03/virus/multi_302_035_041_RU.fits |
| 20180708 |    7 |   1 |   14.8313 |    51.3479 |  291.31877 | 367.148248576 | /20180708/virus/virus0000007/exp01/virus/multi_302_035_041_RU.fits |
| 20180708 |    8 |   2 |   15.2367 |    51.1279 |  291.31877 | 487.251068416 | /20180708/virus/virus0000008/exp02/virus/multi_302_035_041_RU.fits |
| 20180708 |    8 |   3 |   15.2367 |    51.1279 |  291.31877 | 487.450472448 | /20180708/virus/virus0000008/exp03/virus/multi_302_035_041_RU.fits |
| 20180708 |    8 |   1 |   15.2367 |    51.1279 |  291.31877 | 487.348040192 | /20180708/virus/virus0000008/exp01/virus/multi_302_035_041_RU.fits |
| 20180708 |    6 |   2 |   14.4313 |    51.3479 |  291.31877 | 366.950266368 | /20180708/virus/virus0000006/exp02/virus/multi_302_035_041_RU.fits |
| 20180708 |    6 |   3 |   14.4313 |    51.3479 |  291.31877 | 368.500300032 | /20180708/virus/virus0000006/exp03/virus/multi_302_035_041_RU.fits |
| 20180708 |    6 |   1 |   14.4313 |    51.3479 |  291.31877 | 368.100035584 | /20180708/virus/virus0000006/exp01/virus/multi_302_035_041_RU.fits |
| 20180709 |   13 |   2 |    14.218 |    51.3479 | 291.327741 | 428.199300352 | /20180709/virus/virus0000013/exp02/virus/multi_302_035_041_RU.fits |
